"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2017879687771361461","2026-02-01T08:36:22.000Z","14798","Wakil Ketua Komisi Perlindungan Anak Indonesia (KPAI), Jasra Putra mendesak Badan Gizi Nasional (BGN) bersama pemerintah untuk menghentikan sementara Program Makan Bergizi Gratis (MBG). Hal ini ia sampaikan menyusul berulangnya kasus keracunan makanan yang menimpa siswa di https://t.co/WRRuQc8RFL","2017879687771361461","https://pbs.twimg.com/media/HADy3wRa8AAY9Be.jpg","","in","","135","196","5079","https://x.com/bagindo_kopi/status/2017879687771361461","1091031753924403200","bagindo_kopi"
"2016778232062943321","2026-01-29T07:39:35.000Z","2016","::
MAKAN BER⁴CÙN GRATIS
SMA 2 KUDUS, JAWA TENGAH
KAMIS, 29 JANUARI 2026

#HentikanMBG
#MBGSaranaMoneyLaundry
•• https://t.co/jBz8GCgsuQ","2016778232062943321","https://pbs.twimg.com/ext_tw_video_thumb/2016778131592663041/pu/img/UcYF0cNLHSkpKAyv.jpg","","in","","41","97","1075","https://x.com/didiek_murdock/status/2016778232062943321","1937212457342390272","didiek_murdock"
"1880669933979480066","2025-01-18T17:33:48.000Z","29395","Makan Bergizi Gratis tanpa membebani anggaran https://t.co/a5kj65Myxz","1880669933979480066","https://pbs.twimg.com/media/Ghl7VV8bAAA46nw.jpg","","in","","878","305","8363","https://x.com/vctrkmng/status/1880669933979480066","120835525","vctrkmng"
"2014902905946722693","2026-01-24T03:27:42.000Z","522","Menu Makan Bergizi Gratis (MBG) Mentah
📍SMAN 1 Cigemblong, Kabupaten Lebak. https://t.co/hnXeE7B39o","2014902905946722693","https://pbs.twimg.com/ext_tw_video_thumb/2014902848950042624/pu/img/7B6rCSLtj32_SCxJ.jpg","","in","","21","65","270","https://x.com/kenhans03/status/2014902905946722693","3270403033","kenhans03"
"1904803511659094473","2025-03-26T07:52:01.000Z","1370","program MBG (makan bergizi gratis) ❌️
program NKG (nonton konser gratis) ✅️ https://t.co/ZcW8XqWXPH","1904803511659094473","https://pbs.twimg.com/media/Gm84sbCakAAtx6B.jpg","","in","","76","39","374","https://x.com/maedaengg/status/1904803511659094473","3085987054","maedaengg"
"2017964487098433936","2026-02-01T14:13:20.000Z","13","infokutawaluya
Menu MBG (Makan Bergizi Gratis) yang hanya berisi roti dan jeruk sering viral dan dikeluhkan karena dianggap tidak layak, tidak bervariasi, dan kurang memenuhi standar gizi meskipun program ini bertujuan mulia memberi gizi untuk anak sekolah. https://t.co/57X4OZRIIF","2017964487098433936","https://pbs.twimg.com/amplify_video_thumb/2017964438268297216/img/mq2GP3VhNcStEPzi.jpg","","in","","0","2","7","https://x.com/MarahIchsan/status/2017964487098433936","797761417894051840","MarahIchsan"
"1885138990267064590","2025-01-31T01:32:14.000Z","268","Kembali lagi dengan program MEBG-ku alias Makan Enak &amp; Bergizi Gratis di hari Jumat. Alhamdulillah, terima kasih banyak Ya Allah masih dikasih rezeki &amp; waktu luang walau gedebak-gedebuk untuk bikin nasi koneng, telur balado &amp; orek tempe. Selamat hari Jumat. Allahumma baarik💗🤗 https://t.co/jF7jGE3Si8","1885138990267064590","https://pbs.twimg.com/media/Gilb6M2bYAAGBlG.jpg","","in","","0","13","21","https://x.com/happys0ul_/status/1885138990267064590","1009247207512395776","happys0ul_"
"2017473934950814154","2026-01-31T05:44:03.000Z","1999","BISNIS DAPUR MBG PANEN UNTUNG BESAR TIAP HARI, RAKYAT JADI KORBAN MAKANAN ABAL-ABAL? 

Program Makan Bergizi Gratis (MBG) di SDN 4 Krandengan, Banjarnegara, mendapat penolakan keras dari para orang tua siswa. https://t.co/yiNafI1IoQ","2017473934950814154","https://pbs.twimg.com/ext_tw_video_thumb/2017473877618921474/pu/img/yukT_9OHrwZXxUsN.jpg","","in","","15","70","853","https://x.com/Dara_Cega/status/2017473934950814154","1478245047841660930","Dara_Cega"
"1932636801409438043","2025-06-11T03:11:34.000Z","461","program Makan Bergizi Gratis versi Fisipol UGM https://t.co/54xBLTcphz","1932636801409438043","https://pbs.twimg.com/media/GtIanJHbMAEbDkT.jpg","","in","","17","9","20","https://x.com/Txtdariiugm/status/1932636801409438043","1278305887942144000","Txtdariiugm"
"1976623312831987896","2025-10-10T12:18:16.000Z","25940","makan bergizi gratis and it just bread and milk? for fucking real? https://t.co/isUNGUrGbD","1976623312831987896","https://pbs.twimg.com/media/G25ga2VbIAEf9Om.jpg","","en","","1038","611","2569","https://x.com/comstelation/status/1976623312831987896","1375481083894976513","comstelation"
"2015593200413790212","2026-01-26T01:10:41.000Z","46626","Yang klinis dibantah, yang klenik disembah. Yang pakar diragukan, yang sensasional dipertontonkan. Orang pintar dibilang bodoh, orang bodoh merasa pintar. Ternyata, sebaik-baiknya makan bergizi gratis, negeri ini lebih membutuhkan pendidikan gratis","2015593200413790212","","","in","","285","482","22464","https://x.com/FiersaBesari/status/2015593200413790212","1422951168","FiersaBesari"
"2017029579614147061","2026-01-30T00:18:21.000Z","0","Makan Bergizi Gratis tingkatkan gizi pada anak. Program ini memastikan asupan seimbang, dukung tumbuh kembang optimal &amp; kesehatan jangka panjang. Gizi hari ini, masa depan gemilang esok. #IndonesiaTerang #mbginvestasibangsa #MBG https://t.co/EUeV1oYyiP","2017029579614147061","https://pbs.twimg.com/media/G_3ttoObUAQlxlF.jpg","","in","","0","1","0","https://x.com/Nur_Syahira98/status/2017029579614147061","1310067302541320192","Nur_Syahira98"
"2017970362135503294","2026-02-01T14:36:41.000Z","245","sensitif_konten
Program Makan Bergizi Gratis (MBG) kembali memicu diskusi publik. Kali ini, sebuah unggahan video dari seorang orang tua murid viral di media sosial setelah dirinya menunjukkan menu yang diterima sang buah hati jauh dari ekspektasi gizi seimbang. https://t.co/Sf9RtM5SIo","2017970362135503294","https://pbs.twimg.com/amplify_video_thumb/2017970297375510528/img/bLrlmTQPG4k5RF3B.jpg","","in","","8","21","137","https://x.com/MarahIchsan/status/2017970362135503294","797761417894051840","MarahIchsan"
"2015729391960269015","2026-01-26T10:11:52.000Z","397","MBG makan bergizi gratis ✖️
MBG mumpung barkuasa gasspoll ✔️ https://t.co/K4lP6pgXxq","2015729391960269015","https://pbs.twimg.com/ext_tw_video_thumb/2015729344040329216/pu/img/9Rr90HXE_eW2Vk4b.jpg","","in","","3","13","247","https://x.com/yaniarsim/status/2015729391960269015","929287558281830400","yaniarsim"
"1893197847325028542","2025-02-22T07:15:15.000Z","1102","Kajian Ustadz Abdul Somad ttg Makan Bergizi Gratis https://t.co/8gi0gBaGCH","1893197847325028542","https://pbs.twimg.com/ext_tw_video_thumb/1893197792136646656/pu/img/ByqqDOWW6XVx7RTh.jpg","","in","","29","65","370","https://x.com/NenkMonica/status/1893197847325028542","1040306964100669440","NenkMonica"
"2016377751616499772","2026-01-28T05:08:13.000Z","0","Mari kita dukung program Makan Bergizi Gratis https://t.co/9PVGqrLkOU","2016377751616499772","https://pbs.twimg.com/media/G_uc4RNbAAI1la_.jpg","","in","","0","0","0","https://x.com/tiaracandrii/status/2016377751616499772","1317380910375870464","tiaracandrii"
"1909554563600064715","2025-04-08T10:31:00.000Z","13124","NO MORE TKDN GAESS 😭😭😭 kok dia mendadak waras https://t.co/jEj5kWOIoF","1909554563600064715","https://pbs.twimg.com/ext_tw_video_thumb/1909554500605820929/pu/img/CueY1H4KghjBtse1.jpg","","in","","2223","728","1666","https://x.com/senituru/status/1909554563600064715","19078316","senituru"
"2014249578149937184","2026-01-22T08:11:37.000Z","5424","MBG Makanan bergizi gratis. 
Bergizinya bohong.
Gratisnya juga bohong sebab dananya dari APBN yg sumbernya dari pajak rakyat. https://t.co/PM4ji0G9jw","2014249578149937184","https://pbs.twimg.com/ext_tw_video_thumb/2014249410486738944/pu/img/o_mTrkdumsgZyI8n.jpg","","in","","67","183","2173","https://x.com/regar_op0sisi/status/2014249578149937184","1749698965539553280","regar_op0sisi"
"2016859708595052833","2026-01-29T13:03:20.000Z","4","Pemerintah berencana mengukur pertumbuhan anak Indonesia yang menerima program makan bergizi gratis (MBG), termasuk perkembangan fisik dan volume otak anak. Menteri Koordinator Bidang Pangan Zulkifli Hasan (Zulhas)… https://t.co/qep3mB9rJh #bisniscom #prabowo #mbg #jepang https://t.co/NDIsTioKff","2016859708595052833","https://pbs.twimg.com/media/G_1TN3EbUAQWGYH.jpg","","in","","0","1","1","https://x.com/Bisniscom/status/2016859708595052833","118646322","Bisniscom"
"1876124617682866272","2025-01-06T04:32:20.000Z","1574","Menu Makan Bergizi Gratis (MBG) terdiri dari nasi putih, sayur buncis tumis, tempe goreng 1 potong, satu potong nugget ikan dan satu buah pisang putri, tanpa air minum atau susu.

Susu cuma untuk masa kampanye dan Uji Coba Wapres 🤣🤣🤣

Anjir PPN 12% buat ginian.. https://t.co/qKYDxAVcVx","1876124617682866272","https://pbs.twimg.com/media/GglVZLUbcAAROLQ.jpg","","in","","66","266","594","https://x.com/PaltiWest/status/1876124617682866272","1826886526657318912","PaltiWest"
"2016039720321757249","2026-01-27T06:45:00.000Z","350","Intensi Jahat Proyek Makan Bergizi Gratis

#Kolom #TempoPlus 
https://t.co/f3gu4bJdaX","2016039720321757249","","","in","","1","5","127","https://x.com/tempodotco/status/2016039720321757249","18129942","tempodotco"
"2017937454167470375","2026-02-01T12:25:55.000Z","19","Salah seorang wali murid SDN 2 Pondok Jagung, Tangsel, menyampaikan keluhan terkait pelaksanaan program Makan Bergizi Gratis (MBG) yang dinilai tak sesuai harapan. https://t.co/FIXVbZbUT1","2017937454167470375","https://pbs.twimg.com/amplify_video_thumb/2017937399863812096/img/HGhhMmpp3iWXjiod.jpg","","in","","1","4","10","https://x.com/MarahIchsan/status/2017937454167470375","797761417894051840","MarahIchsan"
